tweet,label
"B環境以降のデッキ思い出せないので、
多分デッキ組んでる間に2日終わっちゃうと思うのですが、デメ窓挑戦状楽しんでいきたいと思います！",1
大塚製薬、うつ病治療薬アールケタミンを米Perception社から導入 https://t.co/h6s7MByG6p,1
"今のうちにキスカ作って、キスカザード楽しんでおくか、、、
正直プレイング飽きそうで作ってなかったけど、砕けるなら今のうち、、、",1
万博で「いのち輝く未来社会」とかSDGsで「誰一人取り残さない」とか死んでも言うな。,0
"今日はライブで富士急🗻に来てます🎵

が、絶叫マシーン一切乗れないし、娘はフォロワーさんと会ってるので暇～～～ https://t.co/mqFVW8ww73",0
"(神・Д・)　ガンプラのしんちゃん？

(神 ˘ ω ˘ )　もちろん知っておる

(神・ωー)　あれじゃろ

(神・ω・)　鋭い爪と牙を持ち

(神・ω・)　硬い鱗に、背中の翼

(神・∀・)　そして火を噴く
#神様に紹介してもらう診断 #shindanmaker
https://t.co/oTEr90hHsg
サラマンダー,,,？",1
畜生良かったねぇ,0
"うつ病になって10年

一生の付き合いと諦めている

発症してから企業に勤めつつ病と共存する方法を模索したけど無理だった

今度こそPC一台好きな時に働けるように

そして発症する前よりも稼いで病を笑い飛ばしたい
#うつ病 #今日の積み上げ #相互フォロー希望 #拡散希望",1
"たぶん絶アレキ行くのも早くて4月だろうから、グンヒルド零式気になるなぁ
仕事がどんな感じかによってかなり変わるけど",0
あれ、今日の夜しんはやラストじゃない？あー頑張れる,1
しんだ,1
"この時間でアニコレzero3をZで色々分からされるのは、呑んだ時に帰る前にふらっと打つ4号機のHANABI感覚で結構楽しい。

ガチガチな方には怒られるかもしれんご、こちらもZの本田とかバルログとか使うけど、向こうもそれに応戦して色々なキャラで楽しんでもらえたら良いなと。",1
ふおおおお推しばっかり！！！ https://t.co/ACF2GQmINL,0
こちら一旦募集停止します。,0
"NOOBさん(@FAKEWORKSNOOB)にお願いして
ダーツのフライトにGraffiti artを書いていただきました！
めちゃくちゃかわいい!!
ありがとうございました🙇💡
#ダーツ https://t.co/Ggrk02fHPY",0
"今年もありがとうございました！

まさかアクセラが廃車になると思ってなかったし、
BKMS→BKMSに乗り換えるとも思ってませんでした💦

来年は私も含め皆さんも良い年でありますように！ https://t.co/McZz2MKrf6",0
"アリーナやらなすぎて雑魚しかいないww　＃フォートナイト　 #PS4share

https://t.co/vqII6l7PkA https://t.co/qi2M7cBHds",0
"ヤスのストーリー…
今日の試合も見てるだけだと悔しいし、更にプレーしたくなるよね。
私もヤスのプレー早く見たい！！
楽しんでバスケしている姿を早く見れますように🙏
みんなで待ってます☺️

もちろんニックも！！！
#青木保憲
#ニック・ファジーカス
#怪我よとんでけ",1
"あ→アイテム
い→癒せる
う→うつな
え→円板
お→音
か→方
き→✨
く→ぐらす
け→蛍光
こ→この
さ→サメ
し→小宇宙
す→ストロンチウム
せ→制作
そ→そうなんですよ

面白味0でした。

#あからそまで予測変換の最初の文字を書いてみた",1
"雪刀さんお写真ありがとうございます^ ^
もう少ししたら、ステンド着替えセット出すので、色違いを着せ替えとかできる様にしますので色々楽しんでいただけたらと思います^ ^ https://t.co/RCvoeODD1Z",1
"年末に、長男がうつ病で休職していることを知った。
娘の結婚式で元気がなかったので気になってた。
一人暮らしなので、家で一緒に住めばいいと思うけれど来ない。
ラインの返事はないけれど、既読が朝8時ごろ付く。それで生きていることがわかる。
自分のことより、息子のことの方がずっと辛い。",1
まぁ担当ですから10連で来てくれるわけですよ(去年天井経験者) https://t.co/DGgt802IKy,0
https://t.co/y0LpSk9JRY YouTubeでゲーム実況をしています、少しでも僕の動画を見て「こんなバカいるんだ笑」みたいな感じで楽しんでいただけたら幸いです！良かったらこれからもより良い動画を上げていけるよう頑張るので応援よろしくお願いします！☺️,1
何事も信頼できるオタクにおすすめを聞くのが一番だな,0
"今日は丹波篠山でイベントに出展します😊

スポセンまつり✖️ミラクル親子パーク

3月20日(祝・土)10時から15時半
丹波篠山総合スポーツセンター

私にとって久しぶりのイベント、安心して楽しんでいただける為にみんなで色々考えて準備しました☺️

ぜひぜひ遊びに来てください😆 https://t.co/c74wsRAuZM",1
"アイドルってめっちゃ忙しいし、ハードだと思うのに、その合間をぬって、恋愛と子作りまでこなすなんて！！
彼女がよっぽど暇で時間を合わせれるのか、寝る間も惜しんで恋愛に子作りに…いやいや、私には絶対にムリだわ。
おめでたいことやとは思うけど、ペンの気持ち考えたら、複雑。",1
"みんなからの匿名質問を募集中！

しんしんさんはまだ答えた質問がありません！
しんしんさんの記念すべき最初の回答はあなたの質問かも！？
#質問箱 #匿名質問募集中

https://t.co/lBsfgSK20c",1
"昨日は、さくら巡りに行ってきました。疲れたけど、楽しかったです。

Photo by とろろ

#うつ病
#asd
#hsp
#毒親
#アダルトチルドレン https://t.co/B2eVK6rb70",1
よしなま、エペ始めたての頃は下手っぴで配信も荒れてそれで苦しんでアンストしたりしてでもやっぱり再開して懸命に続けていくうちにCRカップリーダーに選ばれて僕と一緒にやってくださいって言えるようまでなったのほんとに感動する,1
"残りは明日〜〜！！！
おやすみなさい！！！！！！！
夜更かし娘ちゃんを早く寝かせなきゃ！！！",0
"空蝉やわが国籍は地にあらず #阿部青鞋

空蝉(うつせみ)は夏の季語で、この世に生きている人間、現世、うつしみを意味する、対して国籍が地とは、死(者)を意味する

この句から、しかと幹や葉を掴む空蝉や青鞋の生への執着心を読み取ることができる

難病の妻より先に鬼籍に入(い)ることはできないと。 https://t.co/BwE9PGrBK8",1
"パフォおわって、しんゆとあれ踊ろ〜！って予定つくったし、せつ菜のこの前踊ったのと違う曲のも振り覚えようとしてる…
踊るのは楽しい☺️
病院のせんせに体動かしなさいって言われてるしよいね😉",1
"ていねいなくらし系一家の子供
大体おかっぱ。",0
"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● その後セフレはできましたか？…
● けいとから粉みかんに名前が変わ…
● 草…
● 定期的にTwitterでおっぱ…
#質問箱 #匿名質問募集中

https://t.co/7tonWYvSnj",0
"朝にカフェインを飲んだ日の夜はなんかしっとりした気持ちになる。それほど悪いものではないが、寝る前に音楽を聴かないと眠れない

夜に酒を飲んだ次の日は単純に鬱になる",0
"少なくとも月に１回は英語の映画を見ましょう。
Watch an English film at least once a month.

at least: 少なくとも https://t.co/hOW9d9x3Ht",1
"難病で手足が動かないおじさん
目の動きでしか表情が読めない

いつもあれしてこれしてしんどいと
眉間にシワを寄せていた

そんなおじさんの目尻がすごく下がった
奥さんも久しぶりに見たと

どうしてそんなに笑ったでしょうか？
誰でも言われたら嬉しいけど看護師として病院ではあまり言わない事…",0
"少彦名神社。少彦名命（すくなひこなのみこと）と中国医薬の祖神・神農炎帝（しんのうえんてい）が御祭神です。病気平癒・健康成就の御利益があります。
1月1日～3日限定の「宝丑」御朱印をいただきました。
2日に行きましたが、人はまばらでした。

#少彦名神社 #御朱印 #限定 #丑 #病気平癒 https://t.co/gWKxlvmW8F",1
こいつかな、あのヤクルトがスクショして晒してたのは。 https://t.co/ytrXw9sVt6,0
今日はとりあえず久々にblenderする,0
Sぅ！,0
"ひぇぇぇ😱
児玉と高木で。の発想をしていた😨

私は買っていませんよ😓💦
見ですからね😅 https://t.co/lnuqSlweEk",0
ノスタルジアに久石譲のsummer入っててテンション爆上げした,0
"撮影会終了ーっ！

参加して下さったカメラマンの皆さんありがとうございましたっ💓

少しバタバタしてしまったけど…楽しんでいただけたかなぁ? 素敵な作品が作れてたら嬉しいです♡!!

差し入れも沢山ありがとうです🎄🌟

※データはDMに送って頂き、確認取れたものだけ載せるようお願いします🙇‍♀️ https://t.co/wZYQBDgTfV https://t.co/POf71uZLSW",1
"2021年2月2日🐈🐾
きんちゃん1才のお誕生日🎂🎉🎊

家にいるときは常に隣にいてくれて、お腹の上に乗っかってきたり、毎日ゴロゴロ鳴らしながらふみふみする、甘えん坊のきんちゃんが大好き😆💕
これからもたくさん遊ぼうね🙆🏻‍♀️

※猫ちゃんが食べれるケーキになってます✨ https://t.co/ABaXsXLKMZ",0
"平成→令和

平成がなんか名残惜しい、、、",0
"突然ですがバンド始動します‼️
#ニシタチブルー(@nishitachi_blue)
と言います。
よろしくお願いします😏
フォローしてね。
こんな世の中ですが
楽しんだもん勝ちかなと思い
面白い仲間集めて
やりたいことやっちまおうぜ‼️
と奮起しております。
お楽しみに😎✨
@1115Drums https://t.co/QfNd90xUHE",1
"しんぐるーー
みんなきてー https://t.co/LJtsgFIpEE",1
映画好きな友達がいないので一人新宿決定😅地元で一人映画は大丈夫だけど新宿で一人はさびしい、、笑 https://t.co/iXyYQwI3FD,1
🍹 📺ちょっと寄って行ってくださいな◎ https://t.co/zRWcUxIMTx,0
BO1で青白コンはやはりキツイ,0
